text,label
"spoiler the walking dead musim 5: ""kisah beth belum berakhir""",1
maksim chmerkovskiy memenangkan trofi mirror ball pertama dalam sepuluh musim di 'dancing ...,1
jackman mengincar wolverine di avengers,1
the walking dead musim 4: emily kinney tahu beth akan dipisahkan ...,1
ulasan film: walker betah dalam film aksi,1
aktivitas manufaktur italia tumbuh selama 11 bulan berturut-turut di bulan mei - pmi,0
siriusxm memecat anthony cumia setelah kata-kata kasar di twitter,1
berikut semua kata sandi yang perlu anda ubah sekarang karena heartbleed,2
colin kaepernick: colin kaepernick mengeluarkan pernyataan tentang insiden,0
miss usa: apakah nia sanchez curang dalam memenangkan mahkota?,1
umat ​​​​kristen merayakan minggu palma tanggal penerbitan: 13 apr 2014,1
peringatan konsumen: peringatan keamanan untuk pengguna internet explorer,2
fed memberi sinyal keluarnya stimulus pada bulan oktober,0
gwyneth paltrow memecah keheningan setelah chris martin membagi 0,1
"rip paul mazursky, penulis-aktor-sutradara-produser nominasi academy award ...",1
channing tatum bercanda: saya seorang pecandu alkohol,1
"ceo nextstep.io mengatakan meskipun ada perubahan dari nike, teknologi wearable masih belum mati",2
kontestan 'the bachelorette' meninggal setelah kecelakaan paralayang yang mengerikan,1
forex - tiongkok memperluas kisaran perdagangan yuan menjadi 2% pada akhir pekan,0
eksklusif: risiko penarikan baru gm – pasar suku cadang,2
microsoft office untuk ipad puncaki tangga lagu app store,2
lupita nyong'o terus bersinar di majalah people 'most beautiful person 2014',1
nick carter menikahi pacar lamanya,1
"""fargo"" fx dimulai dengan layak dengan 2,65 juta pemirsa """,1
"bintang 'thor' chris hemsworth, istri elsa pataky menyambut anak kembar",1
boikot terbaru tantangan als bukanlah seperti yang anda harapkan,1
"setelah video pot bocor, apakah tur one direction di as dalam bahaya?",1
samsung galaxy core 2 resmi: smartphone android kitkat berbiaya rendah,2
candy crush maker king digital tetapkan harga ipo,0
ryan seacrest mengatakan kematian casey kasem merupakan kehilangan bagi pendengar radio,1
12 kegunaan aneh drone,0
"katy perry meluncurkan label rekamannya sendiri, mengontrak ferras sebagai artis pertama",1
taylor swift membatalkan konser di thailand di tengah kudeta militer,1
rumor mengenai kamera samsung galaxy note 4 bermunculan,2
langkah terbaru apple adalah berita buruk bagi microsoft,2
"teman-teman, ayo beli 500e hanya karena marchionne bilang jangan",2
polisi di belanda telah menangkap seorang gadis berusia 14 tahun karena dicurigai ...,1
laba jpmorgan turun 19% dalam perdagangan,0
parade gay pride 2014: jutaan orang merayakannya di seluruh negara,1
fedex corp didakwa mendistribusikan obat resep secara ilegal di as,0
new jersey herald - mt. gox menemukan 200.000 bitcoin yang hilang,0
"saham eropa beragam; ukraina, tiongkok menyaksikan; wm morrison turun 8%",0
"hindari 'the other woman', kosongkan 'brick mansions', diamkan 'the quiet ones' ini ...",1
berharga-emas tergelincir setelah data nonfarm payrolls as optimis,0
'cap 2' lebih baik dari sebelumnya,1
mantan ceo p&g mcdonald dinominasikan menjadi kepala urusan veteran,0
aktivis investor melihat kesepakatan ackman-valeant sebagai model yang harus diikuti,0
mediator pemerintah untuk ikut serta dalam pemogokan pabrik alas kaki di tiongkok berdampak pada lebih banyak ...,0
rupert murdoch mengincar 'langit eropa',0
archie andrews akan mati dalam serial komik archie,1
situasi pertarungan di tanning salon - berita dan cuaca untuk ...,1
world wide web berusia 25 tahun,2
kerentanan internet explorer yang serius untuk semua pengguna windows,2
rothman: satu lagi teori konspirasi konservatif gila yang terbukti benar,0
"pertemuan presiden perancis dengan ge, ceo siemens",0
astronom seti institute akan terbang ke langit untuk memverifikasi hujan meteor 23 mei ...,2
"trailer ""horrible bosses 2"": jason sudeikis, charlie day dan jason bateman ...",1
"keira knightley, mark ruffalo dan adam levine tampilkan musikal di trailer 'begin again'",1
emas sedikit berubah sebelum data pekerjaan as dan pertemuan ecb,0
pemanasan global: tidak ada harapan lagi di antartika barat. apa yang terjadi selanjutnya?,2
ketua intelijen khawatir putin punya target baru: armenia,0
snapchat menyadari bahwa inovasi tanpa izin mempunyai konsekuensi,2
"video terbaru avril lavigne bukan rasis, tapi mengecewakan",1
"at&t sedang membangun pesaing netflix, menghabiskan banyak uang untuk ...",0
25 acara tv untuk ditonton di amazon prime instant video (galeri foto),1
desainer kanada menghormati para korban bencana pabrik di bangladesh,0
"forex-euro dimulai dengan lemah, imp menjadi fokus minggu ini",0
"azn, pfe: astrazeneca menolak tawaran pfizer 'terakhir'",0
hujan meteor baru mulai muncul malam ini,2
beyonce dan jay z mengumumkan tur langsung,1
ge akan membuat komitmen rinci mengenai pekerjaan di alstom kesepakatan: ceo,0
"video: berita besar dari berkshire: coca-cola, dividen, dan lainnya",0
foto karpet merah: selebriti di mtv movie awards 2014,1
miley cyrus,1
"kanye west dan kim kardashian bersemangat merencanakan pernikahan pertama putri mereka, north ...",1
general electric membukukan keuntungan yang lebih rendah dari penjualan nbc universal,0
"final 'sarjana': juan pablo, diberi tag 'sarjana terburuk yang pernah ada,' menunjukkan alasannya di final",1
"inggris, as menyarankan untuk menghindari internet explorer sampai bug diperbaiki",2
ipo alibaba merupakan kisah sukses yang tidak terduga di tiongkok,0
video pendidikan pelecehan seksual terhadap anak rolf harris muncul setelah penghibur menemukan ...,1
"destiny dev diary melihat armor, kustomisasi, penjarahan, dan lainnya",2
kanye rap tentang betapa luar biasa kim di 'i won' masa depan,1
ejaan tori tentang perselingkuhan dean mcdermott: aku rindu memiliki sahabatku!,1
pencarian yang mencari jet malaysia yang hilang tidak membuahkan hasil,0
paula patton belum siap untuk rekonsiliasi,1
"rumor apple minggu ini, peringkat dari yang paling bodoh hingga paling masuk akal",2
nintendo akan melaporkan pendapatan tahunannya minggu ini -- memperkirakan penjualan wii u yang lemah,2
james cameron memuji captain america: the winter soldier,1
berakhirnya dukungan windows xp – apakah anda siap?,2
ulasan film: kemewahan dan ketawa di 'grand budapest hotel',1
jennifer lopez meluncurkan sampul super-airbrushed untuk album ke-8 'a.k.a',1
sandberg dari facebook meminta maaf atas eksperimen umpan berita,2
"rekap ""dancing with the stars"": pasangan bertukar",1
"lorde, arctic monkeys, disclosure memimpin nominasi mtv vma 2014",1
foto: gerhana bulan menciptakan 'bulan darah',2
north west baby pics 2014: kim kardashian bagikan foto instagram lucu ...,1
hp menunjuk ceo whitman sebagai ketua dan memperluas dewan direksi,0
hayden panettiere konfirmasi dia punya anak perempuan!,1
herbalife mengomentari laporan new york times yang mengekspos pershing square ...,0
euro tersandung saat ecb memberi petunjuk lebih banyak pelonggaran,0
gm menarik kembali semua camaro modern karena masalah sakelar pengapian,2
9 jepretan menakjubkan dari gerhana bulan tadi malam,2
pertemuan dengan brewers & sensus ag,1
tato baru miley dan jessica simpson menikah,1
'the voice': tim usher menang!,1
pilot pesawat kecil melakukan pendaratan darurat di arlington,0
anc memuji 'raksasa sastra',1
video: lubang besar muncul di siberia dan mendorong ekspedisi,2
biro perlindungan keuangan konsumen menemukan empat dari lima pinjaman payday ...,0
para pemilih emmy baru saja melakukan sesuatu yang tidak bisa dilakukan oleh jaringan—menghentikan netflix,1
jones: saya adalah 'orang munafik yang dibayar' di 'men',1
starbucks menawarkan stasiun pengisian daya untuk perangkat seluler,2
honda menjadikan acura divisi mandiri untuk memacu penjualan,2
peringatan penipuan,0
freddie prinze jr. mengatakan bekerja dengan kiefer sutherland adalah mimpi buruk,1
korea utara mengecam komedi pembunuhan kim,1
"pembuat candy crush, king, mencetak penilaian $7,1 miliar dalam ipo",0
semua data mengejutkan yang dibeli dan dijual perusahaan tentang anda,0
kasus pidana paul simon akan dibatalkan,1
"samsung galaxy s4 mini - spesifikasi, suara dan harga",2
keuntungan pepsico meningkat karena penjualan makanan ringan dan kenaikan harga,0
acara saluran perjalanan adam richman ditarik setelah instagram kontroversial ...,1
mengapa joan layak lebih banyak perhatian pada 'mad men',1
"laporan ipcc: biofuel saja tidak berkelanjutan, namun masih dapat membantu memerangi perubahan iklim ...",2
"doctor who, robot & organ mulut: mengapa cbs tidak boleh memecat craig ferguson",1
spoiler 'walking dead' musim 4: akankah kanibal muncul di final musim ...,1
hewlett-packard akan memangkas setidaknya 11 ribu pekerjaan lagi,0
marquez berupaya melanjutkan kemenangan di doha,2
kate middleton kembali mengenakan gaun dari perjalanan australia seharian di wimbledon bersama ...,1
"saya mungkin melampaui perkiraan saya untuk g3, tetapi ini tetap merupakan ponsel yang solid",2
crooked beat di dc bersiap untuk hari penyimpanan rekaman tahunan,1
"perekonomian as: pertumbuhan kuartal keempat meningkat, klaim pengangguran mendekati level terendah dalam empat bulan",0
"ya, menge-tweet “lelucon” ke maskapai penerbangan tentang “melakukan sesuatu yang besar” dapat membuat anda ...",1
david fincher tidak menyutradarai film pekerjaan terbaru,1
t-mobile music freedom: streaming tanpa menyentuh kuota data anda,2
mila kunis berbicara tentang kehamilan dan pertunangan,1
produser evan katz & manny coto talk '24: live another day',1
keistimewaan bayi rosemary membawa anda ke balik layar,1
pengujian beta os x apple kini terbuka untuk umum,2
"amazon (amzn), apple (aapl) melihat pertumbuhan streaming musik",1
5 hal yang kami pelajari tentang miley cyrus selama spesial 'bangerz',1
"tingkat pengangguran di inggris stabil, jumlah klaim pengangguran turun",0
okcupid mengaku bereksperimen pada penggunanya,2
"men's wearhouse akan mengakuisisi jos. a bank, mengakhiri perseteruan selama berbulan-bulan",0
pendukung kebebasan pers khawatir hilangnya netralitas net akan mengancam media,2
laba bp melonjak namun memperingatkan dampak sanksi rusia,0
bisakah 'divergent' mengatasi kurangnya obrolan di twitter?,1
cerita hantu coldplay mencetak skor minggu kedua di puncak billboard 200,1
joan lunden mengungkapkan diagnosis kanker payudara di 'good morning america',1
"phablet xplay 6,3 inci motorola: jangan lupakan saya",2
perbarui samsung galaxy s2 i9100 ke spiritrom android 4.4.2 - bagaimana caranya,2
unitedhealth group (unh) akan mengumumkan pendapatan kuartalan pada hari kamis,0
bravo for weird: apa arti kemenangan cfda creatures of the wind bagi amerika ...,1
facebook punya rencana ambisius untuk menyediakan internet ke semua orang di dunia ...,2
reuni ular piton dimulai dengan awal yang baik di o2,1
yellen mengatakan hasil tidak akan naik tanpa pemulihan yang kuat (1),0
ilmuwan imperial college london menemukan cara mengubah cahaya menjadi masalah menggunakan ...,2
gm menarik kembali camaro karena masalah sakelar pengapian,2
facebook merayu jurnalis dengan alat berita baru,2
bagaimana kemungkinan arah suku bunga fed?,0
"justin bieber, selena gomez kembali bersama lagi",1
billboard music awards 2014 - daftar presenter & penampil!,1
perawatan 'record store day' rilis di inggris limited 4-track split ep ...,1
kematian peaches geldof 'tidak mencurigakan',1
ulasan campuran: apakah tiga kali pesona bagi drew barrymore & adam sandler?,1
"saham hong kong melemah karena sinyal kenaikan suku bunga the fed, sementara saham tiongkok naik tipis",0
ibu nc berebut facebook karena foto anak yang dimaksudkan untuk meniru 'coppert,2
gunung gox menemukan beberapa bitcoin yang hilang,0
american idol mengumumkan juri untuk musim ke-14,1
"jam tangan pintar android: google now untuk pergelangan tangan anda, dengan gaya",2
pertimbangkan paskah,1
pound kembali ke atas 1.80 terhadap dolar australia,0
dwayne johnson mengambil satu halaman dari buku beyonce dalam tampilan pertama kami ...,1
para ekonom melihat tanda-tanda gelembung pasar lainnya,0
kartu google now tersedia untuk pengguna pc dan mac,2
foto pertama henry cavill sebagai man of steel di 'batman v superman ...,1
"lizard squad, yang mengambil pujian atas serangan psn, mengancam presiden sony ...",2
peresmian patung borlaug soroti perebutan bioteknologi,0
madonna akan menyutradarai versi film 'ade: a love story',1
siswa longview menampilkan keberagaman di cinco de mayo,1
hujan yang menyedihkan di parade awan hukum,2
"pink floyd akan merilis 'the endless river', rekor baru pertama dalam 20 tahun",1
minyak tergelincir di bawah $104 meskipun angka pertumbuhan lapangan kerja as positif,0
berita / teknologi / ekonomi teks lengkap surat ceo microsoft tentang pemotongan 18.000 ...,2
monty python kembali dengan kekonyolan dan kata-kata kotor,1
apple akan mengumumkan sistem rumah pintar pada bulan juni,2
alibaba menunjukkan pertumbuhan pendapatan dan pos pendapatan yang kuat,0
shane filan - shane filan 'hancur' setelah garth brooks membatalkan pertunjukan di dublin,1
bagaimana phablet iphone 6 dan iphone dibandingkan dengan produk andalan apple saat ini ...,2
manufaktur norwegia berkembang pada bulan juli,0
"louis zamperini, pahlawan perang dan atlet olimpiade, meninggal di california pada usia 97 tahun; cerita diceritakan di...",1
halaman depan surat kabar nasional hari kamis,0
mantra kebahagiaan: habiskan waktu bersama keluarga dan teman,1
gemuruh di atas pakaian amerika,0
"mersch, ecb: tidak ada risiko deflasi akut",0
ps4 vs. xbox one: 6 bulan kemudian,2
seth macfarlane memberikan reading rainbow kickstarter $1 juta,1
gregg allman menggugat produser 'midnight rider' menyusul kecelakaan kereta api yang fatal,1
"cuplikan pertama dari the hobbit: the battle of the five armies, trailer teaser datang ...",1
#firsttweet di twitter adalah sebuah ledakan dari masa lalu ketika mereka mempertimbangkan perubahan di masa depan,2
bruce jenner akan mengantar kim kardashian menyusuri lorong di hari pernikahannya,1
penyelidikan malware as menghasilkan puluhan penangkapan di seluruh dunia (2),2
gigapower at&t untuk memperluas koneksi internet supercepat,2
aplikasi perpesanan snapchat setuju untuk 'pemantauan',2
microsoft dilaporkan membebaskan biaya lisensi windows phone untuk oem india,2
ie microsoft di bawah serangan peretas.,2
akhir pekan ini di box office (13-14-15 juni),1
lana del rey marah pada penjaga,1
pemegang saham fiat menyetujui merger chrysler,0
mengapa kesepakatan omnicom-publicis gagal?,0
para ahli mengatakan merger comcast-tw cable dan at&t-directv dapat memperkuat ...,2
defisit diperkirakan akan menyusut,0
penjualan xbox one meningkat lebih dari dua kali lipat pada bulan juni dengan peluncuran varian yang lebih murah,2
charney yang digulingkan ingin melakukan perombakan di american apparel,0
komisi eropa membuka jalan bagi lituania untuk bergabung dengan zona euro,0
"mengapa deutsche bank menegaskan kembali saham ford (p) sebagai ""beli""",0
penembakan di parade cinco de mayo detroit menyebabkan seorang remaja berusia 19 tahun tewas.,1
neve campbell berbicara tentang perubahan “orang gila”.,1
penampilan serki membuat abrams terpesona,1
"22 april 2014 penjualan rumah yang ada di as turun 0,2 persen di bulan maret",0
panah di hati aereo? mahkamah agung mengatakan layanan ini melemahkan lembaga penyiaran,2
episode vii tidak akan menggunakan alur cerita ue.,1
sosialisasikan kembali diri anda dengan “teman terdekat” di facebook,2
"mencairnya antartika timur dapat menaikkan permukaan laut sebesar 10 hingga 13 kaki, studi menemukan",2
"miley cyrus masuk rumah sakit, membatalkan pertunjukan kedua",1
sketsa tersangka pelecehan seksual berantai dirilis,1
george clooney dan steve wynn nyaris bertengkar soal obama,1
one direction memenangkan 2 penghargaan di nickelodeon kids' choice awards - tonton ...,1
as: ceo apple tim cook berbaris di parade san francisco pride,1
investor teratas berkomitmen untuk mempertahankan produksi pakaian amerika di los angeles,0
"warga negara uni eropa mempunyai hak untuk dilupakan, demikian aturan ecj",2
penampilan lupita nyong'o yang penuh warna di cfda sungguh mengecewakan!,1
youtube untuk anak-anak: youtube di bawah 10 tahun mungkin sedang dalam pengerjaan,2
"'noah' karya darren aranofsky berangkat dari alkitab, tapi tidak cukup jauh",1
pekerja metro-utara tewas tertabrak kereta api,0
"miley cyrus dirawat di rumah sakit, membatalkan konser karena reaksi alergi yang parah",1
apakah true detective adalah acara televisi terbaik yang pernah anda saksikan?,1
hyundai melebih-lebihkan jarak tempuh pada sedan yang dirubah,2
lenovo akan menarik kembali 150000 baterai 'thinkpad' plus di seluruh dunia karena kebakaran ...,2
kristen bell dan dax shepard sedang menantikan bayi nomor dua!,1
"pendapatan watsco mengungguli, berbagi naik - blog analis",0
proposal internet terbuka fcc: diskriminasi yang “wajar secara komersial” tidak apa-apa,2
obama makan siang bersama hillary clinton,0
"apple, ibm bekerja sama dalam perangkat seluler, aplikasi",2
twitch: semua yang perlu anda ketahui tentang layanan streaming game,2
"perjuangan utang argentina: apa itu, mengapa itu penting",0
klip 'x-men: days of future past' dari mtv movie awards 2014,1
rata-rata harga solar sedikit turun di semua wilayah,0
'on the run' jay-z dan beyonce ditetapkan menjadi tur paling sukses kedua ...,1
yellen mengatakan memaksa the fed untuk mengikuti formula dalam menetapkan suku bunga akan menjadi tindakan yang sangat buruk.,0
pernyataan rilis keluarga downey terkait penangkapan indio,1
update: chris brown harus tinggal di penjara selama satu bulan,1
reaksi will smith terhadap foto kontroversial anak perempuannya yang berusia 13 tahun,1
barbie manusia membagikan rekaman latihan pantainya yang aneh--lihat pinggang kecilnya!,1
pasangan super angelina jolie dan brad pitt akan membintangi film baru bersama,1
kanye west selingkuh kim kardashian dengan pia mia: apakah kim bertanggung jawab atas ...,1
kebaktian pekan suci & paskah,1
beyonce mendapat nasihat cinta dari gwyneth paltrow?,1
6 penampilan maleficent yang paling menakutkan,1
"mulai senin, mcdonald's menawarkan kopi gratis selama dua minggu",0
selena gomez zone 2014: penyanyi 'come and get it' terlihat bersama orlando bloom di ...,1
tori spelling buka-bukaan soal skandal selingkuh suaminya,1
aktor kanada terkenal william shatner menerima penghargaan tertinggi oleh nasa,2
penerbit nyt: jill abramson pantas dipecat 'karena alasan ...,1
snapchat sekarang menjadi perusahaan senilai $10 miliar dolar,0
29.000 kematian akibat polusi udara? ini rumit,2
cara membuat htc one m7 anda keren lagi,2
diktator manuel noriega menggugat call of duty,2
"sue townsend, penulis 'adrian mole' meninggal pada usia 68 tahun",1
foto: pemeran full house mendokumentasikan pernikahan dave coulier,1
inggris mengguncang boe dengan tiga penunjukan penentu suku bunga baru,0
festival buatan amerika jay-z berlangsung di dua pesisir,1
fitur samsung galaxy s5 membuatnya dapat diakses oleh semua orang,2
momen mengerikan pesawat hampir bertabrakan di bandara spanyol terekam dalam video,0
pukulan kritis tidak menghentikan transformers,1
partai republik as memperkeras sikapnya terhadap perubahan iklim,2
rihanna terkecil karena tweet #freepalestine,1
pengadilan eropa: google harus mengalah pada info pribadi,2
samsung galaxy grand 2 mendapatkan android 4.4 kitkat,2
ultimatum buruh kepada kuningan pasar keranjang,0
rekap the voice usa 2014: 20 playoff teratas – malam 2 (video),1
the roots bertindak sebagai house band @ philly 7/4 jam,1
dolar jatuh karena prospek suku bunga as,0
penundaan di eurotunnel setelah kerusakan,0
"novartis india melonjak 20% karena kesepakatan induk dengan gsk, eli lilly",0
kocherlakota mengatakan pedoman baru fed menciptakan ketidakpastian,0
hujan meteor sekali seumur hidup mungkin akan segera terjadi,2
twitter membuat beberapa karyawannya kaya saat ini,0
the voice 2014: daftar musik dari pertunjukan langsung musim 6 — 28 april 2014,1
"ann b. davis mati: rekan bintang 'brady bunch', yang lain memberi penghormatan kepada mendiang aktris"".",1
justin bieber posting foto genit dengan model -- memulai 'rumor kencan',1
"tenaga penjualan.com, inc. (crm) memposting pendapatan kuartalan, mengalahkan estimasi sebesar $0,01 ...",0
analis industri jeff kagan tentang at&t memperluas gigapower u-verse hingga 100 ...,2
rekor pelapukan petani amerika india kekeringan di california,0
fedex didakwa atas distribusi obat resep ilegal,0
volatilitas di irak dapat mengganggu kestabilan harga minyak,0
negara-negara mulai menyelidiki serangan siber ebay,2
"j.lo & pitbull rilis lagu piala dunia fifa ""we are one (ole ola)""",1
video: google doodle kubus rubik terpecahkan,2
fitur apple ios 8 membuat beberapa tweak jailbreak menjadi usang dengan ...,2
saham australia melemah karena saham penambang dan kehati-hatian anggaran; envestra mengikuti m&a,0
panggilan mendesak untuk rencana perubahan iklim,2
"corvette z06 2015 pertama dilelang $1 juta, prototipe ford gt40 1964 ...",2
"khloé kardashian, kencan montana prancis: 'bersaing dengan keluarga kardashian ...",1
"jaksa membatalkan tuntutan terhadap paul simon, edie brickell",1
iphone 5c 8gb sekarang tersedia dengan harga £429,2
"paul mccartney meluncurkan kembali tur di albany, ny; pasangan lokal akan bertunangan ...",1
5 atlet lgbt perintis yang mengubah permainan,2
ue memperluas penyelidikan pajak ke perusahaan multinasional: sumber,0
"laporan: windows, pc akan rebound pada tahun 2015",2
'glee' lea michele hamil & kurt chris colfer dipecat dari musim 6 ...,1
para astronom menemukan gema ekspansi setelah big bang,2
robin williams akan kembali sebagai mrs doubtfire dalam sekuel komedi baru tahun 90-an today in ...,1
'the interview' hanyalah parodi terbaru kim jong un,1
beyonce & jay z dikabarkan merencanakan tur musim panas bersama,1
"semoga hujan meteor camelopardalids mempesona sebagian orang, namun membuat sebagian lainnya bosan",2
"amazon, twitter bekerja sama untuk #amazoncart: tambahkan item ke keranjang belanja anda dengan ...",0
dave coulier menikahi melissa membawa pernikahan montana: pemeran rumah penuh ...,1
ansel elgort & nat wolff adalah dua pria necis di 'the fault in our stars' nyc ...,1
momen terbesar dari rock and roll hall of fame 2014,1
pertarungan 'american idol' di billboard hits: apa yang tidak anda lihat di tv,1
"""pizza underground"" macaulay culkin dikunyah di festival dot to dot",1
'ayah dari mempelai pria?' akankah trequal 'ayah mempelai wanita' menampilkan pasangan gay?,1
output pabrik india mencapai puncaknya dalam 17 bulan: pmi,0
ketua federal reserve as janet yelland memperingatkan bahwa pasar pekerjaan as sedang ...,0
skor lokal hari senin,1
"laporan: daimler, nissan bekerja sama untuk produksi mobil kompak",2
hisham mengatakan akan tetap melanjutkan perburuan mh370 meski bukan lagi menteri perhubungan,0
harrison ford terluka oleh pintu hidrolik di lokasi syuting 'star wars',1
merger menciptakan pemasok pisang terbesar di dunia,0
hasil 8 teratas 'the voice' 2014: 3 calon mana yang pulang?,1
google mengakuisisi pembuat drone titan aerospace untuk menyebarkan internet,2
"apakah carl icahn terkejut dengan penggabungan family dollar stores, inc. (fdo) dengan dollar ...",0
"rekap final pertengahan musim 'mad men', 'waterloo'",1
hal terburuk yang ditulis tentang 'transformers: age of extinction',1
kapal kargo orbital sciences tiba di stasiun luar angkasa,2
"spoiler final 'grey's anatomy': ledakan mal, teroris, dan keputusan hidup",1
"aktor, chris pine dilarang mengemudi",1
"samsung memproduksi graphene, bahan untuk tampilan fleksibel",2
saksikan chris brown dibawa keluar dari pesta bet awards setelah membuat ...,1
jutaan dicuri saat virus gameover zeus menginfeksi 100.000 komputer,2
"graco mengingat kembali gesper tali pengaman pada kursi mobil bayi 1,9m",2
"'guardians of the galaxy,' 'ant-man' dan 'doctor strange': kevin feige menggoda ...",1
tesla motors (tsla) akan diizinkan membuka dua toko baru di nj pada tahun ...,2
penerbit call of duty menghadapi gugatan,2
lee daniels membatalkan pembicaraan festival film tribeca,1
"di colorado, liburan pot mencoba menjadi arus utama - berita dan cuaca untuk ...",1
zac efron dikabarkan melakukan pukulan setelah tengah malam di pusat kota la,1
'game of thrones' memecahkan rekor rating final,1
hujan meteor baru: apa yang perlu diketahui,2
3 didakwa melakukan pembunuhan sembrono dalam bencana pertambangan di turki,0
gopro memberi harga saham $24 untuk ipo hari kamis,0
microsoft meluncurkan nokia x2 seharga €99,2
duka jagger atas kematian kekasihnya,1
saham tv siaran memiliki hari-hari bahagia di masa depannya,2
kristen bell mengungkap apa yang terjadi di balik layar di new veronica ...,1
hari kebebasan pajak jatuh pada hari sabtu,0
paskah: ajimobi menugaskan umat kristiani dalam keamanan,1
toyota memberi camry perubahan dari atas ke bawah,0
kim kardashian menghabiskan satu bulan di paris - meninggalkan north west untuk merencanakan ...,1
"rolf harris dipenjara 5 tahun karena serangan seksual terhadap anak-anak, remaja putri",1
mengenang kehidupan ruby dee [foto],1
blackberry segel kesepakatan dengan amazon,0
toyota menghentikan produksi di pabrik india,0
jane fonda dan lily tomlin akan bersatu kembali untuk sitkom netflix,1
angka teva pharma (teva) naik lebih tinggi di citi pada bullish copaxone ...,0
tiga 'bulan darah' lagi akan muncul dalam 18 bulan ke depan,2
"""game of thrones"" 4.03 galeri dan video sneak peek: pemutus rantai",1
"bintang girls andrew rannells akan mengambil alih nph di ""hedwig and the angry ...",1
perekonomian akan terus tumbuh -- secara perlahan,0
gwyneth paltrow memecah kesunyian atas perpecahan chris martin,1
miliarder dilip shanghvi menandatangani kesepakatan $4 miliar dengan daiichi sankyo untuk membeli ...,0
"raksasa jasa keuangan as mengumumkan pengambilalihan senilai $6,25 miliar",0
perancang busana amerika diane von furstenberg berkolaborasi dengan google ...,2
"dengan ganja legal, washington bergabung dengan klub eksklusif",0
mya bantah perselingkuhan jay z setelah beyonce memicu rumor selingkuh,1
"columbus short dari skandal ditangkap karena 'perkelahian di bar', bisa menghadapi hukuman penjara",1
"saham perusahaan minyak naik hingga 8,2% karena lonjakan minyak mentah",0
"amazon menawarkan karyawannya $5000 untuk berhenti, ingin memastikan pekerja benar-benar ...",0
salah satu dinosaurus terbesar di dunia yang ditemukan di argentina,2
kim kardashian bahkan tidak tahu tentang pernikahannya sendiri?,1
wale menjatuhkan bom bunga teratai di troll twitter pada pertandingan gulat [video],1
"perubahan iklim berdampak pada seluruh planet, meningkatkan risiko kelaparan, banjir, konflik ...",2
kim kardashian akan menghasilkan banyak uang dari foto-foto tembus pandang itu - dan ...,1
pimpinan gm bersiap menghadapi komite dpr dalam penyelidikan saklar pengapian,2
nasa meluncurkan satelit pelacak co2,2
chris evans masih pensiun dari dunia akting setelah film marvel,1
"penndot, kotapraja merion bawah bergabung dengan kampanye 'klik atau tiket' multi-negara bagian",2
fiat chrysler mengungkapkan rencana pertumbuhan,0
pangeran charles menyukainya! google glass mulai dijual di inggris untuk pertama kalinya ...,2
google menjual htc one (m8) dengan stock android,2
"ddos gaming: lupakan jihadis cyber, mereka hanyalah troll",2
mungkinkah microsoft akan meluncurkan tablet surface mini?,2
blackberry rugi karena penjualannya anjlok,2
penambang yang terjebak mendapatkan makanan dan air,0
layanan pengiriman pada hari yang sama dari google diluncurkan di manhattan,0
samsung galaxy tab s mengambil bidikan di ipad air,2
"emily piriz dari american idol: para juri ""sedikit lebih keras terhadap kami ini ...",1
"jangan 'melarang sikap suka memerintah', sheryl sandberg. beri tahu kami apa yang harus dilakukan selanjutnya.",1
klip larut malam yang wajib dilihat: jimmy fallon dan arnold schwarzenegger 'dapatkan ...,1
konser avicii di boston mendarat setidaknya 38 penggemar di rumah sakit karena dehidrasi ...,1
apple memperkenalkan kembali ipad generasi keempat dalam model 16 gb mulai dari $399 ...,2
brad paisley posting selfie dengan anggota gereja baptis westboro,1
allentown 'burger king baby' menemukan ibu,2
"perpanjangan pajak irs, tips pengajuan menit terakhir",0
persetujuan alkohol bubuk dikeluarkan karena kesalahan,1
apakah tesla motors inc (tsla) adalah apple inc.(aapl) yang baru?,0
saham dan obligasi yang dipicu oleh the fed naik,0
rekap suara: beberapa keajaiban pada suara,1
pengamatan bintang: peringatan merah saat mars menjadi pusat perhatian setelah gelap,2
"pembuat botox allergan mengadopsi pil racun dalam upaya mencegah valeant, ackman ...",0
berita 'star wars episode 7': j.j. abrams menggoda penggemar dengan gambar set pertama dari ...,1
star wars: episode vii casting mempersempit keunggulannya,1
tumblr sekarang memungkinkan anda menyesuaikan tema blog anda dari aplikasi ios-nya,2
"laporan akhir iklim the fed akan menyajikan gambaran yang mengerikan - fox29 wflx tv, west palm ...",2
facebook membidik snapchat dengan aplikasi pesan katapel baru yang dapat merusak diri sendiri,2
"'chelsea lately' dibatalkan, episode terakhir dijadwalkan tayang bulan agustus",1
cbs memukul warren buffett dari sisa kesepakatan burger king: 'kapitalis sebelum dia ...,0
melepaskan semangat dan kreativitas ford luncurkan kolaborasi fesyen global ...,2
yahoo menayangkan dua serial komedi orisinal mulai tahun depan,1
sean combs kembali ke 'puff daddy' untuk album baru,1
tv berbicara,2
aktor ditangkap dalam penembakan kematian istrinya,1
salah satu pendiri okcupid meminta maaf atas sumbangannya kepada anggota kongres pernikahan anti-gay,2
stephen bereaksi terhadap #cancelcolbert: 'saya masih di sini!',1
mantan karyawan microsoft didakwa atas kebocoran windows,2
bmw melihat peningkatan 'signifikan' pada laba tahun 2014,0
